Run,Classifier,Parameters,is_fit,Acc,Precision,Recall,F1
124,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9172169106520931,0.978835184782532,0.9172169106520931,0.9376709833263895
125,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9758444059914609,0.9794424345135557,0.9758444059914609,0.9756090494674702
126,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9758444059914609,0.9794424345135557,0.9758444059914609,0.9756090494674702
127,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9116167052455862,0.9805146868944064,0.9116167052455862,0.9339947914071614
128,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9116167052455862,0.9805146868944064,0.9116167052455862,0.9339947914071614
129,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9892418807735288,0.9887990306381015,0.9892418807735288,0.9888380289569053
130,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9892418807735288,0.9887990306381015,0.9892418807735288,0.9888380289569053
131,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9151408570370643,0.9904744620515957,0.9151408570370643,0.9430828842316167
132,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9151408570370643,0.9904744620515957,0.9151408570370643,0.9430828842316167
133,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9734180992607409,0.9774628964851797,0.9734180992607409,0.9731584331423736
134,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9734180992607409,0.9774628964851797,0.9734180992607409,0.9731584331423736
135,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9171558594288978,0.9788207559580009,0.9171558594288978,0.9376445750330159
136,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9171558594288978,0.9788207559580009,0.9171558594288978,0.9376445750330159
137,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9758596650133576,0.9794502948407322,0.9758596650133576,0.9756242930866417
138,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9758596650133576,0.9794502948407322,0.9758596650133576,0.9756242930866417
139,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9115556610080565,0.9804298869020048,0.9115556610080565,0.9339047145584333
140,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9115556610080565,0.9804298869020048,0.9115556610080565,0.9339047145584333
141,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9892418807735288,0.9887990306381015,0.9892418807735288,0.9888380289569053
142,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9892418807735288,0.9887990306381015,0.9892418807735288,0.9888380289569053
143,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9151408570370643,0.9904744620515957,0.9151408570370643,0.9430828842316167
144,SVC,"{'C': 0.1, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9151408570370643,0.9904744620515957,0.9151408570370643,0.9430828842316167
145,SVC,"{'C': 1, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9892266217516321,0.9887849579336118,0.9892266217516321,0.9888228267584301
146,SVC,"{'C': 1, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9892266217516321,0.9887849579336118,0.9892266217516321,0.9888228267584301
147,SVC,"{'C': 1, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.914744111989252,0.9903201266014372,0.914744111989252,0.9427169636870568
148,SVC,"{'C': 1, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.914744111989252,0.9903201266014372,0.914744111989252,0.9427169636870568
149,SVC,"{'C': 1, 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9909662212687875,0.9905664373793055,0.9909662212687875,0.9905784919321106
150,SVC,"{'C': 1, 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9909662212687875,0.9905664373793055,0.9909662212687875,0.9905784919321106
151,SVC,"{'C': 1, 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9304619256142825,0.9911897527725095,0.9304619256142825,0.9542849073912407
152,SVC,"{'C': 1, 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9304619256142825,0.9911897527725095,0.9304619256142825,0.9542849073912407
153,SVC,"{'C': 1, 'degree': 1, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9909204476959304,0.9904424208747823,0.9909204476959304,0.9905592350865646
154,SVC,"{'C': 1, 'degree': 1, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9909204476959304,0.9904424208747823,0.9909204476959304,0.9905592350865646
155,SVC,"{'C': 1, 'degree': 1, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9449276902708693,0.9909888346398986,0.9449276902708693,0.9639352624634474
156,SVC,"{'C': 1, 'degree': 1, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9449276902708693,0.9909888346398986,0.9449276902708693,0.9639352624634474
157,SVC,"{'C': 1, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9892266217516321,0.9887849579336118,0.9892266217516321,0.9888228267584301
158,SVC,"{'C': 1, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9892266217516321,0.9887849579336118,0.9892266217516321,0.9888228267584301
159,SVC,"{'C': 1, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9148204059344579,0.9904030328349741,0.9148204059344579,0.9428118177371383
160,SVC,"{'C': 1, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9148204059344579,0.9904030328349741,0.9148204059344579,0.9428118177371383
161,SVC,"{'C': 1, 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9909662212687875,0.9905664373793055,0.9909662212687875,0.9905784919321106
162,SVC,"{'C': 1, 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9909662212687875,0.9905664373793055,0.9909662212687875,0.9905784919321106
163,SVC,"{'C': 1, 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9303703633329592,0.9911888772584838,0.9303703633329592,0.9542226900769382
164,SVC,"{'C': 1, 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9303703633329592,0.9911888772584838,0.9303703633329592,0.9542226900769382
165,SVC,"{'C': 1, 'degree': 1, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9909204476959304,0.9904424208747823,0.9909204476959304,0.9905592350865646
166,SVC,"{'C': 1, 'degree': 1, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9909204476959304,0.9904424208747823,0.9909204476959304,0.9905592350865646
167,SVC,"{'C': 1, 'degree': 1, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9449276902708693,0.9909888346398986,0.9449276902708693,0.9639352624634474
168,SVC,"{'C': 1, 'degree': 1, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9449276902708693,0.9909888346398986,0.9449276902708693,0.9639352624634474
169,SVC,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9904016258158339,0.9898921080817707,0.9904016258158339,0.9899887804606655
170,SVC,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9904016258158339,0.9898921080817707,0.9904016258158339,0.9899887804606655
171,SVC,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9273641637062291,0.9906751836089359,0.9273641637062291,0.951759414227524
172,SVC,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9273641637062291,0.9906751836089359,0.9273641637062291,0.951759414227524
173,SVC,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9909662212687875,0.9905664373793055,0.9909662212687875,0.9905784919321106
174,SVC,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9909662212687875,0.9905664373793055,0.9909662212687875,0.9905784919321106
175,SVC,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9304619256142825,0.9911897527725095,0.9304619256142825,0.9542849073912407
176,SVC,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9304619256142825,0.9911897527725095,0.9304619256142825,0.9542849073912407
177,SVC,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9909204476959304,0.9904424208747823,0.9909204476959304,0.9905592350865646
178,SVC,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9909204476959304,0.9904424208747823,0.9909204476959304,0.9905592350865646
179,SVC,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9449276902708693,0.9909888346398986,0.9449276902708693,0.9639352624634474
180,SVC,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9449276902708693,0.9909888346398986,0.9449276902708693,0.9639352624634474
181,SVC,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9903711054434854,0.9898637565009786,0.9903711054434854,0.9899582151088995
182,SVC,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9903711054434854,0.9898637565009786,0.9903711054434854,0.9899582151088995
183,SVC,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9271352702278355,0.9906456478746163,0.9271352702278355,0.9515928423342522
184,SVC,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9271352702278355,0.9906456478746163,0.9271352702278355,0.9515928423342522
185,SVC,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9909662212687875,0.9905664373793055,0.9909662212687875,0.9905784919321106
186,SVC,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9909662212687875,0.9905664373793055,0.9909662212687875,0.9905784919321106
187,SVC,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9303703633329592,0.9911888772584838,0.9303703633329592,0.9542226900769382
188,SVC,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9303703633329592,0.9911888772584838,0.9303703633329592,0.9542226900769382
189,SVC,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9909204476959304,0.9904424208747823,0.9909204476959304,0.9905592350865646
190,SVC,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9909204476959304,0.9904424208747823,0.9909204476959304,0.9905592350865646
191,SVC,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9449276902708693,0.9909888346398986,0.9449276902708693,0.9639352624634474
192,SVC,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9449276902708693,0.9909888346398986,0.9449276902708693,0.9639352624634474
193,SVC,"{'C': 1, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9901879901950597,0.9896904934950953,0.9901879901950597,0.9897740141474376
194,SVC,"{'C': 1, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9901879901950597,0.9896904934950953,0.9901879901950597,0.9897740141474376
195,SVC,"{'C': 1, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.936443554175716,0.9903595867475123,0.936443554175716,0.9581911646042333
196,SVC,"{'C': 1, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.936443554175716,0.9903595867475123,0.936443554175716,0.9581911646042333
197,SVC,"{'C': 1, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9909662212687875,0.9905664373793055,0.9909662212687875,0.9905784919321106
198,SVC,"{'C': 1, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9909662212687875,0.9905664373793055,0.9909662212687875,0.9905784919321106
199,SVC,"{'C': 1, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9304619256142825,0.9911897527725095,0.9304619256142825,0.9542849073912407
200,SVC,"{'C': 1, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9304619256142825,0.9911897527725095,0.9304619256142825,0.9542849073912407
201,SVC,"{'C': 1, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9909204476959304,0.9904424208747823,0.9909204476959304,0.9905592350865646
202,SVC,"{'C': 1, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9909204476959304,0.9904424208747823,0.9909204476959304,0.9905592350865646
203,SVC,"{'C': 1, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9449276902708693,0.9909888346398986,0.9449276902708693,0.9639352624634474
204,SVC,"{'C': 1, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9449276902708693,0.9909888346398986,0.9449276902708693,0.9639352624634474
205,SVC,"{'C': 1, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9901879901950597,0.9896904934950953,0.9901879901950597,0.9897740141474376
206,SVC,"{'C': 1, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9901879901950597,0.9896904934950953,0.9901879901950597,0.9897740141474376
207,SVC,"{'C': 1, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9365961432304053,0.9903177594369053,0.9365961432304053,0.9582745930445862
208,SVC,"{'C': 1, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9365961432304053,0.9903177594369053,0.9365961432304053,0.9582745930445862
209,SVC,"{'C': 1, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9909662212687875,0.9905664373793055,0.9909662212687875,0.9905784919321106
210,SVC,"{'C': 1, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9909662212687875,0.9905664373793055,0.9909662212687875,0.9905784919321106
211,SVC,"{'C': 1, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9303703633329592,0.9911888772584838,0.9303703633329592,0.9542226900769382
212,SVC,"{'C': 1, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9303703633329592,0.9911888772584838,0.9303703633329592,0.9542226900769382
213,SVC,"{'C': 1, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9909204476959304,0.9904424208747823,0.9909204476959304,0.9905592350865646
214,SVC,"{'C': 1, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9909204476959304,0.9904424208747823,0.9909204476959304,0.9905592350865646
215,SVC,"{'C': 1, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9449276902708693,0.9909888346398986,0.9449276902708693,0.9639352624634474
216,SVC,"{'C': 1, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9449276902708693,0.9909888346398986,0.9449276902708693,0.9639352624634474
217,SVC,"{'C': 5, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9905542078848579,0.9902828351620265,0.9905542078848579,0.9901948302176905
218,SVC,"{'C': 5, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9905542078848579,0.9902828351620265,0.9905542078848579,0.9901948302176905
219,SVC,"{'C': 5, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9253648278334433,0.9906108033506869,0.9253648278334433,0.9506099336259981
220,SVC,"{'C': 5, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9253648278334433,0.9906108033506869,0.9253648278334433,0.9506099336259981
221,SVC,"{'C': 5, 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9927516164800743,0.9928288580132099,0.9927516164800743,0.9925318272927814
222,SVC,"{'C': 5, 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9927516164800743,0.9928288580132099,0.9927516164800743,0.9925318272927814
223,SVC,"{'C': 5, 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9378780442758694,0.992065791314235,0.9378780442758694,0.9599180385295574
224,SVC,"{'C': 5, 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9378780442758694,0.992065791314235,0.9378780442758694,0.9599180385295574
225,SVC,"{'C': 5, 'degree': 1, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9915308295287943,0.9910256405788559,0.9915308295287943,0.9911740506199797
226,SVC,"{'C': 5, 'degree': 1, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9915308295287943,0.9910256405788559,0.9915308295287943,0.9911740506199797
227,SVC,"{'C': 5, 'degree': 1, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9602333542914939,0.9917210184143093,0.9602333542914939,0.9738804797161009
228,SVC,"{'C': 5, 'degree': 1, 'gamma': 'scale', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9602333542914939,0.9917210184143093,0.9602333542914939,0.9738804797161009
229,SVC,"{'C': 5, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9905542078848579,0.9902828351620265,0.9905542078848579,0.9901948302176905
230,SVC,"{'C': 5, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9905542078848579,0.9902828351620265,0.9905542078848579,0.9901948302176905
231,SVC,"{'C': 5, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.925288521081184,0.9906097279665407,0.925288521081184,0.9505543003622587
232,SVC,"{'C': 5, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.925288521081184,0.9906097279665407,0.925288521081184,0.9505543003622587
233,SVC,"{'C': 5, 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9927516164800743,0.9928288580132099,0.9927516164800743,0.9925318272927814
234,SVC,"{'C': 5, 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9927516164800743,0.9928288580132099,0.9927516164800743,0.9925318272927814
235,SVC,"{'C': 5, 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9379390861848442,0.9920663610538017,0.9379390861848442,0.9599561962536903
236,SVC,"{'C': 5, 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9379390861848442,0.9920663610538017,0.9379390861848442,0.9599561962536903
237,SVC,"{'C': 5, 'degree': 1, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9915308295287943,0.9910256405788559,0.9915308295287943,0.9911740506199797
238,SVC,"{'C': 5, 'degree': 1, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9915308295287943,0.9910256405788559,0.9915308295287943,0.9911740506199797
239,SVC,"{'C': 5, 'degree': 1, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9602333542914939,0.9917210184143093,0.9602333542914939,0.9738804797161009
240,SVC,"{'C': 5, 'degree': 1, 'gamma': 'auto', 'kernel': 'linear', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9602333542914939,0.9917210184143093,0.9602333542914939,0.9738804797161009
241,SVC,"{'C': 5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9921869965772917,0.9918634081078717,0.9921869965772917,0.9918204011052522
242,SVC,"{'C': 5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9921869965772917,0.9918634081078717,0.9921869965772917,0.9918204011052522
243,SVC,"{'C': 5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9383663970118304,0.9919362018156839,0.9383663970118304,0.9601288501898848
244,SVC,"{'C': 5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9383663970118304,0.9919362018156839,0.9383663970118304,0.9601288501898848
245,SVC,"{'C': 5, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovr'}",True,0.9927516164800743,0.9928288580132099,0.9927516164800743,0.9925318272927814
246,SVC,"{'C': 5, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': None, 'decision_function_shape': 'ovo'}",True,0.9927516164800743,0.9928288580132099,0.9927516164800743,0.9925318272927814
247,SVC,"{'C': 5, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovr'}",True,0.9378780442758694,0.992065791314235,0.9378780442758694,0.9599180385295574
248,SVC,"{'C': 5, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'class_weight': 'balanced', 'decision_function_shape': 'ovo'}",True,0.9378780442758694,0.992065791314235,0.9378780442758694,0.9599180385295574
