Run,Classifier,Parameters,is_fit,Acc,Precision,Recall,F1
110,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.001, 'tol': 0.0001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9734028437316768,0.9773084709465308,0.9734028437316768,0.9731684028860805
111,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.001, 'tol': 0.0001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9679856220102296,0.9776072487756389,0.9679856220102296,0.9702669087727027
112,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.001, 'tol': 0.0001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9730518710924443,0.9770325514389959,0.9730518710924443,0.9728169466179504
113,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.001, 'tol': 0.001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9716021627201092,0.9777763410275713,0.9716021627201092,0.9724024379473093
114,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.001, 'tol': 0.001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9730823949576257,0.9770777633496746,0.9730823949576257,0.9728476932888661
115,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.001, 'tol': 0.001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9693131313011356,0.9777794776297417,0.9693131313011356,0.9711517005598443
116,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.001, 'tol': 0.001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.973463886804929,0.9773632153590828,0.973463886804929,0.9732297362564909
117,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.001, 'tol': 0.01, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9713122284970186,0.9777312997821802,0.9713122284970186,0.9722239592570722
118,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.001, 'tol': 0.01, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9732044729541871,0.9771696576607306,0.9732044729541871,0.9729700537962651
119,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.001, 'tol': 0.01, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9653914183032655,0.9777841029713585,0.9653914183032655,0.9687834287477279
120,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.001, 'tol': 0.01, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9731586923956643,0.9771727037572651,0.9731586923956643,0.9729228244130399
121,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.01, 'tol': 0.0001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.96459795265747,0.9714015883028354,0.96459795265747,0.9651316833051549
122,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.01, 'tol': 0.0001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9664901633505888,0.9715409228907778,0.9664901633505888,0.9662738902454959
123,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.01, 'tol': 0.0001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9647047832749104,0.9711442305205662,0.9647047832749104,0.9650535798643396
124,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.01, 'tol': 0.0001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9664596511281832,0.9714837660524693,0.9664596511281832,0.9662437530367771
125,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.01, 'tol': 0.001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9637739619822157,0.9712867355446304,0.9637739619822157,0.9646121109764276
126,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.01, 'tol': 0.001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9664901645148662,0.9715129091979943,0.9664901645148662,0.9662728267974228
127,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.01, 'tol': 0.001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9629040789777914,0.9713842850031977,0.9629040789777914,0.964188782572948
128,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.01, 'tol': 0.001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9664901715005317,0.97152593521625,0.9664901715005317,0.966273276498866
129,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.01, 'tol': 0.01, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9642470067966217,0.9713804805033586,0.9642470067966217,0.9649063791075445
130,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.01, 'tol': 0.01, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9666427652123314,0.971666066868816,0.9666427652123314,0.9664255421413653
131,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.01, 'tol': 0.01, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9634230056428692,0.9712122267884868,0.9634230056428692,0.9644309579950395
132,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.01, 'tol': 0.01, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9666732751061817,0.9716623088165879,0.9666732751061817,0.9664544840342761
133,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.1, 'tol': 0.0001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9538552449732578,0.9673155194611501,0.9538552449732578,0.9563517746808751
134,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.1, 'tol': 0.0001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9630262734021102,0.9693154812679674,0.9630262734021102,0.9628236238843689
135,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.1, 'tol': 0.0001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9533516751293929,0.9672730418783774,0.9533516751293929,0.9560128224153269
136,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.1, 'tol': 0.0001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9630567926101812,0.9693352069689688,0.9630567926101812,0.9628515419464826
137,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.1, 'tol': 0.001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9536873526541239,0.9672725172409349,0.9536873526541239,0.9562432129854418
138,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.1, 'tol': 0.001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9630110155444911,0.9693028845657077,0.9630110155444911,0.9628028253727555
139,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.1, 'tol': 0.001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9540383625502387,0.9672674979367709,0.9540383625502387,0.95643847070601
140,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.1, 'tol': 0.001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9628584253255241,0.9692054752874666,0.9628584253255241,0.9626555489019027
141,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.1, 'tol': 0.01, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9531075098220494,0.9672701173121074,0.9531075098220494,0.9558652062128262
142,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.1, 'tol': 0.01, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9630262745663878,0.9693155016246878,0.9630262745663878,0.9628179571326377
143,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.1, 'tol': 0.01, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9530617420705798,0.9673753917167192,0.9530617420705798,0.9558736230548218
144,SGDClassifier,"{'loss': 'log_loss', 'penalty': 'elasticnet', 'alpha': 0.1, 'tol': 0.01, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9630262745663878,0.9693099635794322,0.9630262745663878,0.9628212784216663
145,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.0001, 'tol': 0.0001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9561438537594714,0.9921370646302325,0.9561438537594714,0.9712434154807663
146,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.0001, 'tol': 0.0001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.99220227888474,0.9915674934590293,0.99220227888474,0.9917956448179724
147,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.0001, 'tol': 0.0001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9113129952902295,0.9929927290798283,0.9113129952902295,0.9416204737625107
148,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.0001, 'tol': 0.0001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9920191543220935,0.9916889200687896,0.9920191543220935,0.9917635942557949
149,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.0001, 'tol': 0.001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9689163385179429,0.9921754770431266,0.9689163385179429,0.9792818534903536
150,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.0001, 'tol': 0.001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9918970751612545,0.9914852659449499,0.9918970751612545,0.991555020600672
151,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.0001, 'tol': 0.001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.8857643268634312,0.936146724563654,0.8857643268634312,0.8988173547795467
152,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.0001, 'tol': 0.001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9913629523452689,0.9907632094357641,0.9913629523452689,0.9909916974494127
153,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.0001, 'tol': 0.01, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9729746503822888,0.9923779702189499,0.9729746503822888,0.9813851285814252
154,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.0001, 'tol': 0.01, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9912104343115116,0.991968322177293,0.9912104343115116,0.9914731206562006
155,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.0001, 'tol': 0.01, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9692971853554699,0.9922957598720551,0.9692971853554699,0.9797320391822142
156,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.0001, 'tol': 0.01, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9912714599206003,0.9920519443730287,0.9912714599206003,0.9915541776983682
157,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.0001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9731582453130754,0.9928955911442146,0.9731582453130754,0.9824137170316984
158,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.0001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9919428475698343,0.9913944676108237,0.9919428475698343,0.991571655923782
159,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.0001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9192906112621433,0.9525843577129237,0.9192906112621433,0.9340977740305396
160,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.0001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9918665489675181,0.9912301154365004,0.9918665489675181,0.9914486436116581
161,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.972608362835836,0.9917633594420059,0.972608362835836,0.9807752810993666
162,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9918665536246284,0.9915060007716306,0.9918665536246284,0.9915847611416331
163,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9125333188590344,0.9924708684097429,0.9125333188590344,0.9420124587064838
164,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9920954401173564,0.9915031561614225,0.9920954401173564,0.9917038124049672
165,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.01, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9793991689689383,0.992262104960696,0.9793991689689383,0.9853388751019876
166,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.01, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9920191508292607,0.9916576847578451,0.9920191508292607,0.9917466089460467
167,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.01, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9291353221313298,0.9926001321057939,0.9291353221313298,0.9532834101999892
168,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.001, 'tol': 0.01, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9920801787669046,0.9914487801196333,0.9920801787669046,0.9916660518968822
169,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.0001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9831989401907233,0.9908468620585354,0.9831989401907233,0.9867807032374538
170,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.0001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9899743266316235,0.9894251543634658,0.9899743266316235,0.989561223641353
171,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.0001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9175691744751561,0.9918925361404547,0.9175691744751561,0.9462240707852752
172,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.0001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.990218516388796,0.9896787625169061,0.990218516388796,0.9898087546969189
173,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9819476747810876,0.9903271520218426,0.9819476747810876,0.9858415879351444
174,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9900963953139644,0.989536743622633,0.9900963953139644,0.9896913745864694
175,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9573345487925504,0.9920387606639652,0.9573345487925504,0.9725503725026318
176,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9907678202200809,0.9902016888977924,0.9907678202200809,0.990360450952554
177,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.01, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9362744754577331,0.9912285945707018,0.9362744754577331,0.9545681911030037
178,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.01, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9905999826219929,0.9900362522467537,0.9905999826219929,0.9901836632056111
179,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.01, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9425637538898368,0.9913970596879678,0.9425637538898368,0.9639844973973437
180,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.01, 'tol': 0.01, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9897454319889525,0.9892096185002899,0.9897454319889525,0.9893353742322253
181,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.0001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.877584624904286,0.976666464148835,0.877584624904286,0.9056177619207635
182,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.0001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9629804905150323,0.9689578409147288,0.9629804905150323,0.9627976864916896
183,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.0001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9144990664880618,0.9746509219035377,0.9144990664880618,0.9345671105375049
184,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.0001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9646285324079749,0.9703747547274318,0.9646285324079749,0.9645257221607577
185,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9541602030341748,0.9709215453050261,0.9541602030341748,0.9588405166535428
186,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9631329957417363,0.9693885815192523,0.9631329957417363,0.9631155643363295
187,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.8038130078935343,0.9652002699577931,0.8038130078935343,0.8523893463155549
188,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9772170822666076,0.9783784881071185,0.9772170822666076,0.976902239978644
189,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.01, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9451415715542119,0.9686179375781908,0.9451415715542119,0.9516215466397295
190,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.01, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9644911942252392,0.9706758419077358,0.9644911942252392,0.9644025238338836
191,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.01, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.8509872287947825,0.8936354427998833,0.8509872287947825,0.867307221315307
192,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l1', 'alpha': 0.1, 'tol': 0.01, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9647963211064046,0.9707249918669758,0.9647963211064046,0.9646401325120699
193,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.0001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9510620184933616,0.9905681022951882,0.9510620184933616,0.965637863473581
194,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.0001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9904016258158339,0.9898817341310174,0.9904016258158339,0.9899896353853543
195,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.0001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9354053760121166,0.9916033193865076,0.9354053760121166,0.9563440410071651
196,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.0001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9915918516450504,0.9909952611614227,0.9915918516450504,0.9911732788981187
197,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9115251336500425,0.9917582744452993,0.9115251336500425,0.939152245858365
198,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9908136345426535,0.9902647691056028,0.9908136345426535,0.9903973738880871
199,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9375122364117775,0.991484785257445,0.9375122364117775,0.9569747495137007
200,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9911493598027649,0.9905711529015109,0.9911493598027649,0.9907311740172655
201,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.01, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.819871844241642,0.9065836292245646,0.819871844241642,0.8475874808696432
202,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.01, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.99081366015676,0.9902679764342779,0.99081366015676,0.9903990563675199
203,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.01, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9386415053242821,0.9915408817487487,0.9386415053242821,0.954899562776631
204,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.0001, 'tol': 0.01, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9912867107925539,0.9907115159187999,0.9912867107925539,0.9908732286383376
205,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.0001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9718309712062396,0.9810211994317124,0.9718309712062396,0.9742342099104571
206,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.0001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9769888931761471,0.9804346388373044,0.9769888931761471,0.9767354504812655
207,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.0001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9517791378014604,0.9812687851805235,0.9517791378014604,0.96180988036153
208,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.0001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.977065205749794,0.9805669731258491,0.977065205749794,0.9768125708774342
209,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9698166697095061,0.9811192975174535,0.9698166697095061,0.9731939967351846
210,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9767294828182378,0.9802568572912855,0.9767294828182378,0.9764760846332079
211,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.001, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9458443527839757,0.981036981635444,0.9458443527839757,0.9579224644327156
212,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.001, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9892113743725112,0.9888001183535098,0.9892113743725112,0.9887990443415843
213,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.01, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9703049805314743,0.9817040991683739,0.9703049805314743,0.9736394753094867
214,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.01, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9768362983000698,0.9803246764660773,0.9768362983000698,0.9765828668403017
215,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.01, 'early_stopping': True, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9387483254632244,0.981710513636784,0.9387483254632244,0.9528440351547707
216,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.001, 'tol': 0.01, 'early_stopping': True, 'class_weight': None, 'n_jobs': -1}",True,0.9770499199495133,0.9805085002568404,0.9770499199495133,0.9767954298412501
217,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.01, 'tol': 0.0001, 'early_stopping': False, 'class_weight': 'balanced', 'n_jobs': -1}",True,0.9724109700515091,0.9779374644344324,0.9724109700515091,0.9728823005547463
218,SGDClassifier,"{'loss': 'modified_huber', 'penalty': 'l2', 'alpha': 0.01, 'tol': 0.0001, 'early_stopping': False, 'class_weight': None, 'n_jobs': -1}",True,0.9734333629397478,0.9774904082199776,0.9734333629397478,0.9731728205773689
